Unique Name	Descriptor	Wide Peak Limits	Peak Limits	Region Limits	q values	Residual q values after removing segments shared with higher peaks	Broad or Focal	Amplitude Threshold	TCGA-DB-5279-01	TCGA-DB-A4XG-01	TCGA-S9-A6U2-01	TCGA-VM-A8CA-01	TCGA-DU-8168-01	TCGA-EZ-7264-01	TCGA-S9-A6TZ-01	TCGA-W9-A837-01	TCGA-E1-A7YO-01	TCGA-P5-A5F0-01	TCGA-FG-8182-01	TCGA-CS-5393-01	TCGA-DU-8162-01	TCGA-TQ-A7RO-01	TCGA-HT-8010-01	TCGA-CS-5396-01	TCGA-CS-6669-01	TCGA-TM-A7C4-01	TCGA-DU-7300-01	TCGA-HT-8113-01	TCGA-DU-A76R-01	TCGA-CS-5390-01	TCGA-DU-6410-01	TCGA-DU-A7TG-01	TCGA-DB-A4XH-01	TCGA-HT-7688-01	TCGA-CS-6668-01	TCGA-P5-A5F6-01	TCGA-DU-7309-01	TCGA-E1-5307-01	TCGA-E1-A7Z3-01	TCGA-HW-7491-01	TCGA-R8-A6MK-01	TCGA-DB-A64W-01	TCGA-TQ-A7RQ-01	TCGA-DH-A7UU-01	TCGA-FG-8181-01	TCGA-VM-A8CB-01	TCGA-TM-A84O-01	TCGA-HW-8322-01	TCGA-DU-7009-01	TCGA-HT-A5R7-01	TCGA-TM-A7C5-01	TCGA-DU-A7TC-01	TCGA-S9-A7QZ-01	TCGA-HT-7603-01	TCGA-DB-A4XE-01	TCGA-S9-A89V-01	TCGA-HT-8019-01	TCGA-HT-7881-01	TCGA-P5-A77X-01	TCGA-HW-8319-01	TCGA-HT-7474-01	TCGA-FG-7641-01	TCGA-DU-7018-01	TCGA-P5-A5F4-01	TCGA-S9-A6WI-01	TCGA-RY-A847-01	TCGA-HT-8015-01	TCGA-DU-6393-01	TCGA-HT-7605-01	TCGA-P5-A72Z-01	TCGA-HT-7856-01	TCGA-WY-A85A-01	TCGA-HT-8012-01	TCGA-RY-A843-01	TCGA-FG-5962-01	TCGA-DB-A64L-01	TCGA-FG-A713-01	TCGA-DU-6397-01	TCGA-TM-A84G-01	TCGA-HW-A5KJ-01	TCGA-HT-7695-01	TCGA-DU-5849-01	TCGA-TM-A84H-01	TCGA-DU-6394-01	TCGA-TM-A84R-01	TCGA-HT-7476-01	TCGA-HT-8109-01	TCGA-S9-A6WH-01	TCGA-HT-7470-01	TCGA-HT-7475-01	TCGA-S9-A6TY-01	TCGA-HT-A619-01	TCGA-P5-A77W-01	TCGA-P5-A733-01	TCGA-F6-A8O3-01	TCGA-DU-8164-01	TCGA-DU-A6S6-01	TCGA-E1-A7YS-01	TCGA-DU-5874-01	TCGA-HW-7487-01	TCGA-HT-A616-01	TCGA-HT-7687-01	TCGA-HT-7681-01	TCGA-HT-7877-01	TCGA-F6-A8O4-01	TCGA-HT-7880-01	TCGA-WY-A859-01	TCGA-VW-A7QS-01	TCGA-FG-8189-01	TCGA-DU-A6S8-01	TCGA-HT-7610-01	TCGA-IK-8125-01	TCGA-DU-7302-01	TCGA-HT-7480-01	TCGA-DB-A4XB-01	TCGA-QH-A6CZ-01	TCGA-HT-7607-01	TCGA-HT-A5RB-01	TCGA-E1-5311-01	TCGA-HT-A5R9-01	TCGA-HT-8105-01	TCGA-HT-7874-01	TCGA-HT-8107-01	TCGA-DB-5270-01	TCGA-P5-A5EZ-01	TCGA-P5-A781-01	TCGA-HW-7495-01	TCGA-DB-A64R-01	TCGA-QH-A6CY-01	TCGA-DH-A7UR-01	TCGA-HT-8558-01	TCGA-DU-A7T6-01	TCGA-HT-7694-01	TCGA-FG-A4MT-01	TCGA-HW-7489-01	TCGA-FG-7643-01	TCGA-S9-A7IQ-01	TCGA-TM-A7CF-01	TCGA-E1-A7YY-01	TCGA-E1-5318-01	TCGA-DU-A6S3-01	TCGA-HT-7875-01	TCGA-S9-A6WL-01	TCGA-06-0221-01	
Deletion Peak 17 - CN values	9p23    	chr9:8310705-10619051(probes 847441:848818)          	chr9:8310705-10619051(probes 847441:848818)          	chr9:7060855-9728353(probes 846511:848374)            	0.001084	  0.001084		Actual Copy Change Given	-0.4244	-0.013402	0.0072932	-0.0038779	-0.98477	-0.74194	-0.0027707	-0.25745	0.0051359	-0.011698	0.0006283	-0.52678	-0.098418	0.003191	0.0040283	-0.17177	0.0012481	0.61988	-0.00041585	0.0018174	0.014901	-0.013269	0.0050742	0.0034848	-0.16777	-0.59653	0	-0.91251	-0.11013	-0.68369	-0.11299	0.093621	0.0011093	-0.021812	-0.0015243	-0.013364	-0.0023148	-0.18609	-0.00041585	-0.62398	0.0068044	-0.014503	0.010982	0.072396	0.0076392	-0.0012473	0.53661	-0.16359	-0.0022168	0.0052749	0.0054139	-0.73722	0.58339	-0.092874	-0.026851	-0.32878	0.0015255	0.012934	0.014768	-0.029721	-0.0062286	-1.0092	8.307e-05	0.0070826	0	-0.00041585	-0.010784	-0.32693	-0.00013862	-0.18999	-0.021784	0.0069435	-0.0012473	-0.0017723	-0.74664	-0.0084385	-0.01849	-0.87216	0.0068044	-0.41231	-0.50829	-0.82733	-0.0070576	-0.13574	-0.05685	0.00097064	0.006109	-0.006505	-0.0019399	-0.44102	-0.0046326	-0.022744	-0.0416	-0.29579	-0.0078863	0.01419	-0.81441	0.0034687	-0.39819	-0.0036011	0.0016974	-0.89886	0.00083195	-0.02481	-0.018645	-0.00013862	-0.86212	-0.26264	0.0092477	0.0022193	0.0083351	-0.0095426	0.0056919	0.00041593	0.0023581	-0.06048	-0.28037	-0.0078863	0.0016642	0.0098711	0.0042194	-0.59617	-0.004362	-0.93651	0.0044411	-0.020961	-0.052531	0.0070836	0	-0.17664	0.00013863	-0.00055444	-0.0023553	0.00069327	0.0040243	-0.89916	
Deletion Peak 18 - CN values	9p21.3  	chr9:1-138394717(probes 842764:911988)               	chr9:21959053-21997723(probes 856569:856582)        	chr9:21906986-22333956(probes 856533:856823)        	0.001084	         1		Actual Copy Change Given	-0.4244	-0.013402	-0.010989	-0.0038779	-0.97892	-0.72225	-0.0027707	-0.25745	0.0051359	0.0080567	0.0006283	-0.51566	-0.21466	0.003191	0.0040283	-0.17177	0.0012481	0.61988	-0.00041585	0.0018174	0.014901	-0.0018595	0.0050742	0.0034848	-0.16777	-0.59653	0	-0.91251	-0.11013	-0.25104	-0.11299	0.027357	0.0011093	-0.021812	-0.0095458	-0.013364	-0.0023148	-0.1412	-0.00041585	-0.62398	0.0068044	-0.014503	0.010982	0.072253	0.0076392	-0.0012473	0.33284	-0.16359	-0.0022168	0.0052749	0.0054139	-0.92808	0.58339	-0.092874	-0.35897	-0.68915	0.0015255	0.012934	0.022164	-0.029721	-0.0062286	-0.89297	8.307e-05	0.0070826	0	-0.00041585	-0.010784	-0.32472	-0.00013862	-0.18999	-0.021784	0.0069435	-0.0012473	-0.0017723	-0.70971	-0.0084385	-0.15298	-0.84923	0.0068044	-0.41231	-0.51712	-0.82733	-0.0070576	-0.13574	-0.042517	-0.0040708	0.006109	-0.006505	-0.0019399	-0.44102	-0.0046326	-0.022744	0.14176	-0.29579	-0.0078863	0.01419	-0.81441	0.0034687	-0.40661	-0.0087963	0.0016974	-0.89886	0.00083195	-0.0095426	-0.85852	0.0013868	-0.86212	-0.26264	0.0092477	0.0022193	0.0083351	0.024268	0.0056919	0.00041593	0.0023581	-0.06048	-0.28037	-0.0078863	0.0016642	0.0098711	0.0042194	-0.59617	-0.004362	-0.58206	0.0044411	-0.020961	-0.052531	0.0070836	0	-0.17664	0.00013863	-0.00055444	-0.0023553	0.00069327	0.0040243	-0.91648	
Deletion Peak 19 - CN values	9p21.3  	chr9:21959053-22448738(probes 856569:856888)        	chr9:21959053-21997723(probes 856569:856582)        	chr9:21906986-22333956(probes 856533:856823)        	0.001084	  0.001084		Actual Copy Change Given	-0.4244	-0.013402	-0.010989	-0.0038779	-0.97892	-0.72225	-0.0027707	-0.25745	0.0051359	0.0080567	0.0006283	-0.51566	-0.21466	0.003191	0.0040283	-0.17177	0.0012481	0.61988	-0.00041585	0.0018174	0.014901	-0.0018595	0.0050742	0.0034848	-0.16777	-0.59653	0	-0.91251	-0.11013	-0.25104	-0.11299	0.027357	0.0011093	-0.021812	-0.0095458	-0.013364	-0.0023148	-0.1412	-0.00041585	-0.62398	0.0068044	-0.014503	0.010982	0.072253	0.0076392	-0.0012473	0.33284	-0.16359	-0.0022168	0.0052749	0.0054139	-0.92808	0.58339	-0.092874	-0.35897	-0.68915	0.0015255	0.012934	0.022164	-0.029721	-0.0062286	-0.89297	8.307e-05	0.0070826	0	-0.00041585	-0.010784	-0.32472	-0.00013862	-0.18999	-0.021784	0.0069435	-0.0012473	-0.0017723	-0.70971	-0.0084385	-0.15298	-0.84923	0.0068044	-0.41231	-0.51712	-0.82733	-0.0070576	-0.13574	-0.042517	-0.0040708	0.006109	-0.006505	-0.0019399	-0.44102	-0.0046326	-0.022744	0.14176	-0.29579	-0.0078863	0.01419	-0.81441	0.0034687	-0.40661	-0.0087963	0.0016974	-0.89886	0.00083195	-0.0095426	-0.85852	0.0013868	-0.86212	-0.26264	0.0092477	0.0022193	0.0083351	0.024268	0.0056919	0.00041593	0.0023581	-0.06048	-0.28037	-0.0078863	0.0016642	0.0098711	0.0042194	-0.59617	-0.004362	-0.58206	0.0044411	-0.020961	-0.052531	0.0070836	0	-0.17664	0.00013863	-0.00055444	-0.0023553	0.00069327	0.0040243	-0.91648	
Deletion Peak 20 - CN values	9q21.32 	chr9:81994648-83245855(probes 876256:877019)        	chr9:82977234-83068104(probes 876838:876899)        	chr9:83015707-83020219(probes 876869:876870)        	0.076102	  0.081897		Actual Copy Change Given	-0.4244	-0.013402	0.021816	-0.0038779	0.23573	-0.72225	-0.0027707	0.006109	0.0011093	0.0080567	0.0006283	0.00027728	-0.10105	0.018943	0.0040283	0.20759	-0.0021744	-0.0034627	-0.00041585	0.0018174	0.020963	0.0023303	0.00027728	0.0043021	-0.16625	-0.019726	0.0068044	-0.91251	-0.0045909	-0.12004	0.32076	0.049824	0.0040243	-0.020261	0.0022193	0	-0.0023148	-0.013264	0.0036076	0.012516	0.0070826	0.029158	0.010982	-0.017116	0.0076392	-0.0012473	0.79704	-0.0052369	-0.0022168	0.0052749	0.0054139	0.64836	0.0031415	-0.092874	-0.0066432	0.0045949	0.0015255	0.012934	0.022164	0.0013868	0.014888	-0.88279	0.0049969	-0.0047027	0.022735	-0.00041585	-0.032587	-0.28168	-0.00013862	-0.096308	-0.01409	0.010982	0.017544	0.017636	-0.12148	0.0027745	0.00013863	-0.73442	0.0068044	0.41965	-0.038986	-0.0087146	0.0036076	0.13924	-0.042517	-0.66448	0.006109	-0.0040162	0.0068044	-0.44102	0.00018585	0.024408	-0.0057375	-0.20374	-0.005814	0.01419	-0.24837	0.0034687	-0.017391	0.013074	0.0016974	-0.89097	0.00083195	-0.0095426	0.011679	0.0022193	0.0079764	-0.2531	0.0092477	-0.31038	0.016146	0.00033369	0.0056919	0.00041593	0.0023581	0.0020805	-0.0059522	0.016705	0.0056919	0.0098711	0.0042194	0.015866	-0.004362	-0.56356	0.0044411	-0.03885	-0.036946	0.010982	0	0	0.00013863	-0.0023683	0.017963	0.0034687	0.0040243	0.079591	
Deletion Peak 21 - CN values	11p12   	chr11:1-83035322(probes 994132:1038955)              	chr11:9777736-82414858(probes 999196:1038649)       	chr11:5483632-13552277(probes 996450:1002308)       	0.036382	  0.034068		Actual Copy Change Given	0.016425	-0.0063668	0	0.35983	0.45751	-0.0059522	-0.0088526	-0.0034627	0.0054139	0.0049969	0.014963	-0.0037395	0.00083179	-0.0022236	0.0033299	0.77285	0.0011643	-0.60622	0.018663	0.00097064	0.0096485	-0.013016	-0.0044312	0.003191	0.003191	0.057653	-0.014503	-0.90206	-0.0033457	-0.11391	0.0065262	0.092315	-0.0015243	0.003191	-0.015054	-0.75366	-0.0020784	-0.01409	-0.0040162	0.0048579	-0.0076101	-0.43832	-0.0008316	-0.0012473	0.021603	0.003281	0.058224	0.017529	0.0021163	0.0056919	-0.012162	-0.75831	-0.0071069	0.019363	0.68962	0.027667	0.0022193	-0.0094046	0.0010566	0.64983	-0.0019399	0.0056919	-0.00041585	0	0.018114	0.0024969	0.24404	0.36411	0.0021231	0.0065262	-0.005261	-0.0062286	9.284e-05	-0.0037867	-0.0069195	-0.0029091	0.0055529	0.0030522	0.15159	0.28184	-0.69694	0.048688	0.7372	-0.0047079	0.0058309	0.003649	-0.0070576	-0.0080244	-0.015191	0.017544	0.0017115	-0.0020655	-0.56396	0.010285	-0.011473	0.0077783	0.0079175	-0.0020784	-0.72332	-0.018628	0.0019749	0.21005	0.0052749	0.018243	-0.0029091	0.0066653	0.0027767	0.17061	0.0055529	-0.00055444	0.0062282	-0.0034627	-0.00027724	0.0024969	-0.0055375	-0.013402	-0.0070576	-0.0074637	0.011958	0.0094532	0.00458	0.0038854	-0.0012473	-0.0029091	-0.002064	-0.0079597	0.0056919	-0.0033324	-0.01354	0.011901	0.0022193	-0.0092666	0.0081959	-0.0031859	-0.0033243	0.09827	
Deletion Peak 22 - CN values	11p12   	chr11:38655116-41714729(probes 1018686:1020687)    	chr11:40111584-41460785(probes 1019539:1020504)    	chr11:40815700-40816273(probes 1020022:1020023)    	0.21464	   0.20898		Actual Copy Change Given	0.016425	-0.0063668	0	0.35983	0.45751	-0.0059522	-0.0088526	-0.0034627	0.0054139	0.0049969	0.014963	-0.0037395	0.00083179	-0.0022236	0.0033299	0.77285	0.0011643	0.020623	0.018663	0.00097064	0.0096485	-0.013016	-0.0044312	0.003191	0.003191	0.057653	-0.014503	-0.90206	-0.0033457	-0.11391	0.0065262	0.092315	-0.0015243	0.003191	-0.015054	-0.75366	-0.0020784	-0.01409	-0.0040162	0.0048579	-0.0076101	-0.43832	-0.0008316	-0.0012473	0.021603	0.003281	0.058224	0.017529	0.0021163	0.0056919	-0.012162	-0.75831	-0.0071069	0.019363	0.68962	0.027667	0.0022193	-0.0094046	0.0010566	0.64983	-0.0019399	0.0056919	-0.00041585	0	0.018114	0.0024969	0.24404	0.36411	0.0021231	0.0065262	-0.005261	-0.0062286	9.284e-05	-0.0037867	-0.0069195	-0.0029091	0.0055529	0.0030522	0.15159	0.28184	-0.69694	0.048688	0.7372	-0.0047079	0.0058309	0.003649	-0.0070576	-0.0080244	-0.015191	0.017544	0.0017115	-0.0020655	-0.56396	0.010285	-0.011473	0.0077783	0.0079175	-0.0020784	-0.72332	-0.018628	0.0019749	0.21005	0.0052749	0.018243	-0.0029091	0.0066653	0.0027767	0.17061	0.0055529	-0.00055444	0.0062282	-0.0034627	-0.00027724	0.0024969	0.0025158	-0.013402	-0.0070576	-0.0074637	0.011958	0.0094532	0.00458	0.0038854	-0.0012473	-0.0029091	-0.002064	-0.0079597	0.0056919	-0.0033324	-0.01354	0.011901	0.0022193	-0.0092666	0.0081959	-0.0031859	-0.0033243	0.09827	
Deletion Peak 23 - CN values	12q12   	chr12:42714490-43729403(probes 1094817:1095069)    	chr12:43353747-43627185(probes 1094902:1095008)    	chr12:33368217-50694073(probes 1092396:1098839)    	0.001104	 0.0035358		Actual Copy Change Given	-0.43583	-0.0038779	-0.0096097	-0.006505	0.00013863	-0.00041585	0.011958	0	-0.0041076	-0.014228	0.0054877	-0.00027724	0.011853	-0.0037395	0.0040243	0.0073221	-0.00041585	0.016286	-0.0013858	0.00013863	-0.34694	-0.011366	0.0076392	-0.00013862	-0.3409	-0.30979	-0.0027707	0.027216	0.012355	0.0013868	-0.019726	0.026514	-0.0045695	-0.0026107	-0.0060904	-0.015329	-0.0016629	-0.90449	-0.0066432	0.0072217	-0.0041546	-0.5067	-0.0045695	0.012237	-0.0011087	-0.00097017	-0.0013858	-0.23081	0	0.0024969	0.0030522	-0.039258	-0.15827	0.0040243	0.0055529	-0.96783	-0.00097017	-0.0089906	-0.00011066	-0.0040162	-0.0016629	-0.0026322	-0.00013862	0.0079175	-0.00608	0	-0.040752	0.003191	0.0038854	-0.0016629	-0.79009	-0.00027724	-0.013127	-0.0014331	-0.0022168	-0.0083005	0	-0.017803	0.0030522	0.016845	-0.20535	0.025671	-0.0023553	-0.0023553	0.0081959	-0.012162	0	-0.0094046	-0.33063	-0.43474	-0.016932	0.005771	-0.0063459	-0.0034627	-0.0036011	0.0069435	-0.0029091	-0.00013862	-0.6907	-0.0095426	0.0043353	-0.010759	-0.0032011	0.0016642	0.00056371	-0.0081624	-0.0013272	-0.081918	0.0036076	0.0023581	0.0022193	-0.0020784	0.0093098	0.0011093	-0.0039377	-0.0071958	-0.13199	-0.0092666	-0.0038779	-0.0041504	0.00020943	-0.012576	0.00045646	0.01419	0.0033299	0.010407	-0.0040162	-0.0069195	-0.0059522	0.013161	0.0011093	-0.00069303	-0.00097017	0.0011093	-0.0055375	-0.20398	
Deletion Peak 24 - CN values	12q13.2 	chr12:53205557-123273687(probes 1100263:1143042)  	chr12:53299172-56263982(probes 1100324:1101926)    	chr12:53225976-56802198(probes 1100294:1102161)    	0.0073063	  0.022239		Actual Copy Change Given	-0.43583	0.063509	0.050323	-0.006505	0.039478	0.034818	0.011958	0.052383	0.059223	0.046417	0.0054877	-0.00027724	0.011853	0.044857	0.0040243	0.058042	-0.00041585	-0.015604	-0.0013858	0.00013863	-0.34694	0.041713	0.0076392	-0.00013862	-0.3409	-0.30979	0.078582	0.099579	0.012355	0.0013868	-0.019726	0.079303	0.05908	-0.0026107	0.086377	-0.015329	-0.0016629	-0.85591	0.053806	0.0072217	0.061794	-0.5067	-0.0045695	0.020903	0.057796	-0.00097017	-0.0013858	-0.23081	0	0.0024969	0.063366	-0.039258	-0.15827	0.0040243	0.0055529	-0.95137	-0.00097017	0.040609	-0.00011066	0.063652	0.05025	0.031999	-0.00013862	0.0079175	0.059234	0	-0.040752	0.040609	0.0038854	0.060794	-0.73214	0.046842	0.051245	0.045659	-0.0022168	0.069812	0	-0.017803	0.05025	0.016845	-0.20535	-0.0091286	0.070099	0.040468	0.0081959	-0.012162	0.0026357	0.074265	-0.27846	-0.43474	0.044905	0.005771	-0.0063459	0.05466	0.040751	0.0069435	-0.0029091	-0.00013862	-0.73152	0.071104	0.0043353	-0.011749	-0.0032011	0.041317	0.00056371	0.053948	-0.0013272	-0.019314	0.0036076	0.0023581	0.041317	-0.0020784	0.0093098	0.0011093	0.0026357	-0.0071958	-0.27021	0.032422	0.047126	0.072257	0.00020943	0.026935	0.00045646	0.01419	0.0033299	0.010407	-0.0040162	-0.0008316	0.051103	-0.091949	0.0011093	0.048546	0.045566	0.063652	-0.0055375	-0.17158	
Deletion Peak 25 - CN values	12q24.11	chr12:109567600-109783129(probes 1135194:1135320)	chr12:109568374-109777338(probes 1135195:1135316)	chr12:108756826-116101292(probes 1134821:1139062)	0.0039067	 0.0039067		Actual Copy Change Given	-0.39842	0.044715	0.038207	-0.006505	0.0022193	-0.0045695	-0.021098	0.039195	0.066515	0.034113	0.0054877	-0.00027724	0.0048578	0.030591	0.0040243	0.035484	-0.00041585	-0.00070759	0.025812	0.00013863	-0.35186	0.030845	-0.0013858	-0.00013862	-0.35115	-0.31002	0.097979	0.032422	0.012355	0.0013868	-0.019726	-0.020687	0.044588	-0.0012942	0.073546	-0.015329	-0.0016629	0.071391	0.031859	0.023566	0.037217	-0.22736	-0.0045695	-0.027535	0.034254	-0.00097017	-0.0025229	-0.22823	0	0.0024969	0.042166	-0.039258	-0.15827	0.0040243	0.0055529	-1.1121	-0.00097017	0.024969	-0.00011066	0.053806	0.032704	0.042732	-0.00013862	-0.75949	0.047704	-0.000716	-0.052314	0.05466	0.01419	0.0467	-0.79277	0.044715	0.030732	0.038864	-0.024388	0.067518	0	-0.016429	0.035947	0.023847	-0.21181	-0.013402	0.042166	0.025952	0.0081959	-0.012162	-0.019589	0.036229	-0.26252	-0.43474	0.036136	0.005771	-0.0051227	0.041458	0.027357	0.0069435	-0.0029091	-0.00013862	-0.74412	0.050808	0.0043353	-0.0027707	-0.0047539	0.023426	0.00056371	0.041175	0.031637	-0.055499	0.0036076	0.0023581	0.026092	-0.0020784	0.0093098	0.0011093	0.0026357	-0.0071958	-0.2843	0.021603	0.031718	0.043444	0.00020943	-0.0083005	0.00045646	0.036088	0.0033299	0.018803	-0.0040162	-0.0008316	0.019223	-0.144	0.0011093	0.044715	0.034677	0.042874	-0.0055375	-0.20983	
Deletion Peak 26 - CN values	13q14.2 	chr13:48259631-51083105(probes 1166478:1167539)    	chr13:48289859-48305565(probes 1166496:1166502)    	chr13:48275699-51056907(probes 1166486:1167522)    	0.017397	  0.019293		Actual Copy Change Given	0.001803	-0.00041585	-0.0018687	0.35202	-0.10145	-0.0059522	0.010703	0.016705	0.0072217	0	-0.0050492	-0.0037395	0.0016641	-0.0041546	-0.0047079	0	-0.0033243	0.019643	0	-0.0070576	-0.34785	0.010814	-0.011198	-0.007472	0.0066653	-0.63378	0.018803	0.043723	0.016683	-0.40119	-0.19506	-0.8779	0.012795	0.0015255	-0.0049844	-1.2929	-0.0048461	0.013492	0.013911	-0.0020784	-0.0084385	-0.11861	-0.0045695	0.015028	0.0080107	-0.037626	-0.11365	-0.24059	0	-0.0015243	-0.0016629	-0.0029091	-0.0054486	-0.54098	-0.0081624	-0.35391	-0.0067813	-0.10237	0.00083195	0.013492	-0.1272	-0.023018	-0.24375	-0.0041546	0.0034792	0.00013863	-0.55146	0.0033299	-0.0041546	0.00027728	0.00083195	0.0114	0.00097064	-0.0061376	0.0033299	-0.018765	-0.35019	-0.27272	-0.0034627	-0.0080244	-0.31809	-0.79277	0.019503	-0.010508	-0.0038779	-0.0021146	0.033831	0.00056857	0.00083195	-0.44878	-0.002862	-0.0030475	-0.034223	-0.013264	-0.014366	-0.0036011	-0.02699	-0.0031859	-0.066788	0.018383	-0.00010553	0.0019418	-0.0055375	-0.015054	-0.0047079	-0.0078863	-0.0069992	-0.010646	-0.0042929	-0.12603	-0.0038779	-0.0088526	-0.015191	-0.060076	0.00027728	-0.0123	-0.14425	-0.0048461	0.0094491	-0.010228	-0.67518	-0.006505	0.013772	0.0036076	-0.0023553	-0.0027707	-0.1698	-0.0015243	-0.0098185	-0.010508	-0.17069	-0.00097017	-0.25249	0.0066455	0.010285	-0.8701	
Deletion Peak 27 - CN values	13q21.33	chr13:68879365-69702851(probes 1176198:1176682)    	chr13:69221203-69323660(probes 1176457:1176504)    	chr13:69089819-69287844(probes 1176357:1176493)    	0.15305	   0.15785		Actual Copy Change Given	0.001803	-0.023429	-0.029924	0.35202	-0.10145	-0.002102	0.010703	-0.016154	-0.021921	-0.033814	-0.0050492	-0.0037395	0.0016641	-0.0041546	-0.0047079	-0.020313	-0.0033243	0.019643	0	-0.0070576	-0.34785	-0.015081	0.03214	-0.007472	0.0066653	-0.59507	-0.026304	0.017684	0.016683	-0.40119	-0.20908	-0.8107	-0.016979	0.0015255	-0.029721	-0.54995	-0.0048461	-0.0098185	-0.015879	-0.025756	-0.0084385	-0.11861	0.0083351	0.015028	-0.014916	-0.037626	-0.11365	-0.24571	0	-0.011649	-0.0016629	-0.0029091	-0.0054486	-0.54098	0.033267	-0.35391	-0.0067813	-0.11913	0.00083195	-0.042517	-0.1272	-0.023018	-0.2512	-0.0041546	-0.019853	0.00013863	-0.55146	-0.016017	-0.0041546	0.00027728	-0.027671	-0.024935	-0.016429	-0.0061376	0.0033299	-0.018765	-0.35019	-0.24021	-0.0034627	-0.0080244	-0.31809	-0.79277	-0.025072	-0.010508	-0.0038779	-0.0021146	0.033831	-0.028393	-0.025742	-0.44878	-0.002862	-0.0030475	-0.034223	-0.013264	-0.026851	-0.0036011	-0.02699	-0.0031859	-0.066788	-0.018628	-0.00010553	-0.00090349	-0.0055375	-0.015054	0.022725	-0.0078863	-0.0069992	-0.010646	-0.0042929	-0.12603	-0.0038779	-0.0088526	-0.015191	-0.060076	0.00027728	-0.0123	-0.15408	-0.0048461	-0.010232	-0.010228	-0.67518	-0.006505	0.013772	-0.026577	-1.0398	-0.0093859	-0.061017	-0.16319	-0.0098185	-0.12914	-0.17069	-0.0080244	-0.25249	-0.017529	0.010285	0.17754	
Deletion Peak 28 - CN values	14q23.2 	chr14:53151211-89418013(probes 1222947:1245793)    	chr14:63846344-64229670(probes 1229781:1230007)    	chr14:57539187-96129299(probes 1225953:1250348)    	0.0063879	  0.047257		Actual Copy Change Given	-0.42342	0.05025	7.1227e-05	-0.010094	-0.083465	-0.73354	0.0024969	0.0097276	0.047126	0.040044	0.003126	0.0026663	-0.0026351	0.030451	0.012795	0.0098281	-0.00041585	0.013492	0.012376	0.00458	-0.35037	0.0020527	0.008892	-0.094064	0.012237	-0.42658	-0.86082	0.023005	0.016404	-0.26961	-0.0013858	-0.0036011	-0.7553	0.010703	-0.0033243	0.0043021	0.0048579	-0.93696	-0.00097017	0.018523	0.0062481	-0.070536	0.0049969	-0.10053	-0.17487	-0.56605	-0.011335	-0.49852	0.0043021	0.0038528	-0.78345	0	0.0030026	0.0073041	0.0081959	0.016616	0.0044411	0.0034687	-0.00041585	0.059223	0.033127	0.024689	0.0016642	-0.0076101	0.048516	-0.0016635	-0.018216	-0.2781	0.0065262	-0.26252	0.051387	-0.005261	-0.0047079	0.0084268	0.0026357	0.044432	0.0021665	0.00083195	0.015866	0.011958	0.026654	-0.00041585	0.068091	-0.36658	-0.81203	0.0062481	0	0.0027745	0.0027745	-0.57546	0.0040716	-0.013017	0.00097064	0.042166	0.0075	0.0092316	0.0030522	0.0041632	-0.022332	-0.87182	0.0015496	-0.6726	-0.00013862	-0.31812	-0.86672	0.03369	0.0033886	-0.75831	0.0034687	-0.0017603	0.044007	0.00458	-0.0067813	0.0015255	0.0048579	0.0050367	-0.6236	0.013353	0.044857	0.042595	0.0077783	0.015447	-0.0078863	0	0.0056919	-0.92309	-0.24265	-0.27822	0.015028	-0.043331	0.0049969	-0.82936	-0.00027724	-0.0043549	0.0048579	-0.25104	
Deletion Peak 29 - CN values	14q24.3 	chr14:60091538-96882323(probes 1227567:1250841)    	chr14:77797309-77937239(probes 1238295:1238398)    	chr14:57539187-96129299(probes 1225953:1250348)    	0.0053691	  0.055802		Actual Copy Change Given	-0.42342	0.05025	-0.0057429	-0.010094	-0.083465	-0.73354	-0.10802	0.059557	0.047126	0.040044	0.003126	0.0041632	-0.0026351	0.030451	0.012795	0.012198	-0.00041585	-0.0087146	0.012376	0.00458	-0.35037	0.041996	0.008892	-0.094064	0.012237	-0.42658	-0.91196	0.023005	0.016404	-0.278	-0.0013858	-0.0036011	-0.77892	0.010703	-0.01849	0.0043021	-0.017941	-0.93696	0.041883	0.018523	0.048688	-0.070536	0.0049969	-0.10053	-0.24764	-0.56605	-0.011335	-0.25141	0.0043021	0.0086135	-0.8186	0	0.0030026	0.0073041	0.0081959	0.016616	0.0044411	-0.0096806	-0.00041585	0.059223	0.033127	0.024689	0.0016642	-0.0076101	0.060947	-0.0016635	-0.018216	-0.2781	0.0065262	-0.14438	0.051387	-0.0091286	0.038206	0.051339	0.0026357	-0.01037	0.0021665	-0.013741	0.015866	0.011958	0.026654	-0.033814	0.068091	-0.027671	-0.81384	0.0062481	0	0.063652	0.065226	-0.57546	-0.0016157	-0.076678	0.00097064	0.042166	0.0075	0.0092316	0.0030522	-0.026988	-0.022332	-0.87182	0.0015496	-0.6726	0.015727	-0.31812	-0.86672	0.03369	0.0033886	-0.75831	0.0034687	-0.0017603	0.044007	0.011674	-0.018765	0.0015255	0.0048579	0.0063871	-0.6236	0.013353	0.044857	0.042595	0.0077783	0.015447	-0.0078863	0	0.014816	-0.94744	-0.24265	-0.27822	0.015028	-0.043331	0.0049969	0.036138	-0.00027724	0.037641	0.0048579	-0.38504	
